// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 24 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Reza\Projects\ConduitR\benchmarks\ConduitR.Benchmarks.Compare\bin\Release\net8.0\87141403-a494-42b2-aab0-5928c53fdaa4
// command took 1.71 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Reza\Projects\ConduitR\benchmarks\ConduitR.Benchmarks.Compare\bin\Release\net8.0\87141403-a494-42b2-aab0-5928c53fdaa4
// command took 3.39 sec and exited with 0
// ***** Done, took 00:00:05 (5.21 sec)   *****
// Found 2 benchmarks:
//   PublishBenchmarks.'ConduitR.Publish (2 handlers)': DefaultJob
//   PublishBenchmarks.'MediatR.Publish (2 handlers)': DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadWarmup   7: 8388608 op, 748111800.00 ns, 89.1819 ns/op
WorkloadWarmup   8: 8388608 op, 767700000.00 ns, 91.5170 ns/op
WorkloadWarmup   9: 8388608 op, 733531400.00 ns, 87.4438 ns/op

// BeforeActualRun
WorkloadActual   1: 8388608 op, 753765000.00 ns, 89.8558 ns/op
WorkloadActual   2: 8388608 op, 782513700.00 ns, 93.2829 ns/op
WorkloadActual   3: 8388608 op, 770081000.00 ns, 91.8008 ns/op
WorkloadActual   4: 8388608 op, 773249800.00 ns, 92.1786 ns/op
WorkloadActual   5: 8388608 op, 748831600.00 ns, 89.2677 ns/op
WorkloadActual   6: 8388608 op, 739356100.00 ns, 88.1381 ns/op
WorkloadActual   7: 8388608 op, 747643000.00 ns, 89.1260 ns/op
WorkloadActual   8: 8388608 op, 748046200.00 ns, 89.1741 ns/op
WorkloadActual   9: 8388608 op, 736662200.00 ns, 87.8170 ns/op
WorkloadActual  10: 8388608 op, 755600400.00 ns, 90.0746 ns/op
WorkloadActual  11: 8388608 op, 742591600.00 ns, 88.5238 ns/op
WorkloadActual  12: 8388608 op, 740749600.00 ns, 88.3042 ns/op
WorkloadActual  13: 8388608 op, 749577100.00 ns, 89.3566 ns/op
WorkloadActual  14: 8388608 op, 762469100.00 ns, 90.8934 ns/op
WorkloadActual  15: 8388608 op, 748836600.00 ns, 89.2683 ns/op

// AfterActualRun
WorkloadResult   1: 8388608 op, 739641000.00 ns, 88.1721 ns/op
WorkloadResult   2: 8388608 op, 755957000.00 ns, 90.1171 ns/op
WorkloadResult   3: 8388608 op, 759125800.00 ns, 90.4948 ns/op
WorkloadResult   4: 8388608 op, 734707600.00 ns, 87.5840 ns/op
WorkloadResult   5: 8388608 op, 725232100.00 ns, 86.4544 ns/op
WorkloadResult   6: 8388608 op, 733519000.00 ns, 87.4423 ns/op
WorkloadResult   7: 8388608 op, 733922200.00 ns, 87.4903 ns/op
WorkloadResult   8: 8388608 op, 722538200.00 ns, 86.1333 ns/op
WorkloadResult   9: 8388608 op, 741476400.00 ns, 88.3909 ns/op
WorkloadResult  10: 8388608 op, 728467600.00 ns, 86.8401 ns/op
WorkloadResult  11: 8388608 op, 726625600.00 ns, 86.6205 ns/op
WorkloadResult  12: 8388608 op, 735453100.00 ns, 87.6728 ns/op
WorkloadResult  13: 8388608 op, 748345100.00 ns, 89.2097 ns/op
WorkloadResult  14: 8388608 op, 734712600.00 ns, 87.5846 ns/op
// GC:  251 0 0 3154117296 8388608
// Threading:  0 0 8388608

// AfterAll
// Benchmark Process 36600 has exited with code 0.

Mean = 87.872 ns, StdErr = 0.350 ns (0.40%), N = 14, StdDev = 1.309 ns
Min = 86.133 ns, Q1 = 86.991 ns, Median = 87.584 ns, Q3 = 88.336 ns, Max = 90.495 ns
IQR = 1.346 ns, LowerFence = 84.972 ns, UpperFence = 90.354 ns
ConfidenceInterval = [86.396 ns; 89.348 ns] (CI 99.9%), Margin = 1.476 ns (1.68% of Mean)
Skewness = 0.66, Kurtosis = 2.26, MValue = 2

// ** Remained 22 (91.7%) benchmark(s) to run. Estimated finish 2025-08-13 19:13 (0h 9m from now) **
Successfully reverted power plan (GUID: 381b4222-f694-41f0-9685-ff5bb260df2e FriendlyName: Balanced)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\PublishBenchmarks-report.csv
  BenchmarkDotNet.Artifacts\results\PublishBenchmarks-report-github.md
  BenchmarkDotNet.Artifacts\results\PublishBenchmarks-report.html
  BenchmarkDotNet.Artifacts\results\PublishBenchmarks-report-default.md

// * Detailed results *
PublishBenchmarks.'ConduitR.Publish (2 handlers)': DefaultJob
Runtime = .NET 8.0.11 (8.0.1124.51707), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 338.454 ns, StdErr = 1.861 ns (0.55%), N = 34, StdDev = 10.851 ns
Min = 320.770 ns, Q1 = 328.274 ns, Median = 339.688 ns, Q3 = 347.139 ns, Max = 358.915 ns
IQR = 18.865 ns, LowerFence = 299.977 ns, UpperFence = 375.436 ns
ConfidenceInterval = [331.735 ns; 345.174 ns] (CI 99.9%), Margin = 6.720 ns (1.99% of Mean)
Skewness = -0.05, Kurtosis = 1.76, MValue = 2.77
-------------------- Histogram --------------------
[320.488 ns ; 329.281 ns) | @@@@@@@@@@
[329.281 ns ; 338.871 ns) | @@@@@
[338.871 ns ; 347.664 ns) | @@@@@@@@@@@@@
[347.664 ns ; 363.312 ns) | @@@@@@
---------------------------------------------------

PublishBenchmarks.'MediatR.Publish (2 handlers)': DefaultJob
Runtime = .NET 8.0.11 (8.0.1124.51707), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 87.872 ns, StdErr = 0.350 ns (0.40%), N = 14, StdDev = 1.309 ns
Min = 86.133 ns, Q1 = 86.991 ns, Median = 87.584 ns, Q3 = 88.336 ns, Max = 90.495 ns
IQR = 1.346 ns, LowerFence = 84.972 ns, UpperFence = 90.354 ns
ConfidenceInterval = [86.396 ns; 89.348 ns] (CI 99.9%), Margin = 1.476 ns (1.68% of Mean)
Skewness = 0.66, Kurtosis = 2.26, MValue = 2
-------------------- Histogram --------------------
[85.421 ns ; 87.934 ns) | @@@@@@@@@
[87.934 ns ; 91.208 ns) | @@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.13.12, Windows 11 (10.0.26100.4946)
Intel Core Ultra 7 155H, 1 CPU, 22 logical and 16 physical cores
.NET SDK 9.0.100
  [Host]     : .NET 8.0.11 (8.0.1124.51707), X64 RyuJIT AVX2
  DefaultJob : .NET 8.0.11 (8.0.1124.51707), X64 RyuJIT AVX2


| Method                          | Mean      | Error    | StdDev    | Ratio | Gen0   | Allocated | Alloc Ratio |
|-------------------------------- |----------:|---------:|----------:|------:|-------:|----------:|------------:|
| 'ConduitR.Publish (2 handlers)' | 338.45 ns | 6.720 ns | 10.851 ns |  1.00 | 0.0372 |     472 B |        1.00 |
| 'MediatR.Publish (2 handlers)'  |  87.87 ns | 1.476 ns |  1.309 ns |  0.26 | 0.0299 |     376 B |        0.80 |

// * Hints *
Outliers
  PublishBenchmarks.'MediatR.Publish (2 handlers)': Default -> 1 outlier  was  removed (93.28 ns)
// * Config Issues *

// * Warnings *
Configuration
  Summary -> The exporter CsvExporter is already present in configuration. There may be unexpected results.

// * Legends *
  Mean        : Arithmetic mean of all measurements
  Error       : Half of 99.9% confidence interval
  StdDev      : Standard deviation of all measurements
  Ratio       : Mean of the ratio distribution ([Current]/[Baseline])
  Gen0        : GC Generation 0 collects per 1000 operations
  Allocated   : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  Alloc Ratio : Allocated memory ratio distribution ([Current]/[Baseline])
  1 ns        : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:00:53 (53.74 sec), executed benchmarks: 2

// Found 6 benchmarks:
//   PublishHandlerCountsBenchmarks.'ConduitR.Publish (N handlers)': DefaultJob [HandlerCount=2]
//   PublishHandlerCountsBenchmarks.'MediatR.Publish (N handlers)': DefaultJob [HandlerCount=2]
//   PublishHandlerCountsBenchmarks.'ConduitR.Publish (N handlers)': DefaultJob [HandlerCount=5]
//   PublishHandlerCountsBenchmarks.'MediatR.Publish (N handlers)': DefaultJob [HandlerCount=5]
//   PublishHandlerCountsBenchmarks.'ConduitR.Publish (N handlers)': DefaultJob [HandlerCount=10]
//   PublishHandlerCountsBenchmarks.'MediatR.Publish (N handlers)': DefaultJob [HandlerCount=10]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: PublishHandlerCountsBenchmarks.'ConduitR.Publish (N handlers)': DefaultJob [HandlerCount=2]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet 87141403-a494-42b2-aab0-5928c53fdaa4.dll --anonymousPipes 2552 2444 --benchmarkName "PublishHandlerCountsBenchmarks.ConduitR_Publish(HandlerCount: 2)" --job Default --benchmarkId 2 in C:\Reza\Projects\ConduitR\benchmarks\ConduitR.Benchmarks.Compare\bin\Release\net8.0\87141403-a494-42b2-aab0-5928c53fdaa4\bin\Release\net8.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.12
// Runtime=.NET 8.0.11 (8.0.1124.51707), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 182600.00 ns, 182.6000 us/op
WorkloadJitting  1: 1 op, 8300200.00 ns, 8.3002 ms/op

OverheadJitting  2: 16 op, 178100.00 ns, 11.1312 us/op
WorkloadJitting  2: 16 op, 1667200.00 ns, 104.2000 us/op

WorkloadPilot    1: 16 op, 58800.00 ns, 3.6750 us/op
WorkloadPilot    2: 32 op, 165700.00 ns, 5.1781 us/op
WorkloadPilot    3: 64 op, 371200.00 ns, 5.8000 us/op
WorkloadPilot    4: 128 op, 174700.00 ns, 1.3648 us/op
WorkloadPilot    5: 256 op, 349000.00 ns, 1.3633 us/op
WorkloadPilot    6: 512 op, 642800.00 ns, 1.2555 us/op
WorkloadPilot    7: 1024 op, 1157400.00 ns, 1.1303 us/op
WorkloadPilot    8: 2048 op, 2386700.00 ns, 1.1654 us/op
WorkloadPilot    9: 4096 op, 5124800.00 ns, 1.2512 us/op
WorkloadPilot   10: 8192 op, 10513400.00 ns, 1.2834 us/op
